crop,n,p,k,humidity,temperature,ph
silk (mulberry),1.0,1.0,2.0,High,25.78313,83.6747
silk (mulberry),1.0,1.0,2.0,High,25.82329,83.73494
silk (mulberry),1.0,1.0,2.0,High,25.86345,83.79518
silk (mulberry),1.0,1.0,2.0,High,25.90361,83.85542
silk (mulberry),1.0,1.0,2.0,High,25.94378,83.91566
silk (mulberry),1.0,1.0,2.0,High,25.98394,83.9759
silk (mulberry),1.0,1.0,2.0,High,26.0241,84.03614
silk (mulberry),1.0,1.0,2.0,High,26.06426,84.09639
silk (mulberry),1.0,1.0,2.0,High,26.10442,84.15663
silk (mulberry),1.0,1.0,2.0,High,26.14458,84.21687
silk (mulberry),1.0,1.0,2.0,High,26.18474,84.27711
silk (mulberry),1.0,1.0,2.0,High,26.2249,84.33735
silk (mulberry),1.0,1.0,2.0,High,26.26506,84.39759
silk (mulberry),1.0,1.0,2.0,High,26.30522,84.45783
silk (mulberry),1.0,1.0,2.0,High,26.34538,84.51807
silk (mulberry),1.0,1.0,2.0,High,26.38554,84.57831
silk (mulberry),1.0,1.0,2.0,High,26.4257,84.63855
silk (mulberry),1.0,1.0,2.0,High,26.46586,84.6988
silk (mulberry),1.0,1.0,2.0,High,26.50602,84.75904
silk (mulberry),1.0,1.0,2.0,High,26.54618,84.81928
silk (mulberry),1.0,1.0,2.0,High,26.58635,84.87952
silk (mulberry),1.0,1.0,2.0,High,26.62651,84.93976
silk (mulberry),1.0,1.0,2.0,High,26.66667,85.0
silk (mulberry),1.0,1.0,2.0,High,26.70683,85.06024
silk (mulberry),1.0,1.0,2.0,High,26.74699,85.12048
silk (mulberry),1.0,1.0,2.0,High,26.78715,85.18072
silk (mulberry),1.0,1.0,2.0,High,26.82731,85.24096
silk (mulberry),1.0,1.0,2.0,High,26.86747,85.3012
silk (mulberry),1.0,1.0,2.0,High,26.90763,85.36145
silk (mulberry),1.0,1.0,2.0,High,26.94779,85.42169
silk (mulberry),1.0,1.0,2.0,High,26.98795,85.48193
silk (mulberry),1.0,1.0,2.0,High,27.02811,85.54217
silk (mulberry),1.0,1.0,2.0,High,27.06827,85.60241
silk (mulberry),1.0,1.0,2.0,High,27.10843,85.66265
silk (mulberry),1.0,1.0,2.0,High,27.14859,85.72289
silk (mulberry),1.0,1.0,2.0,High,27.18876,85.78313
silk (mulberry),1.0,1.0,2.0,High,27.22892,85.84337
silk (mulberry),1.0,1.0,2.0,High,27.26908,85.90361
silk (mulberry),1.0,1.0,2.0,High,27.30924,85.96386
silk (mulberry),1.0,1.0,2.0,High,27.3494,86.0241
silk (mulberry),1.0,1.0,2.0,High,27.38956,86.08434
silk (mulberry),1.0,1.0,2.0,High,27.42972,86.14458
silk (mulberry),1.0,1.0,2.0,High,27.46988,86.20482
silk (mulberry),1.0,1.0,2.0,High,27.51004,86.26506
silk (mulberry),1.0,1.0,2.0,High,27.5502,86.3253
silk (mulberry),1.0,1.0,2.0,High,27.59036,86.38554
silk (mulberry),1.0,1.0,2.0,High,27.63052,86.44578
silk (mulberry),1.0,1.0,2.0,High,27.67068,86.50602
silk (mulberry),1.0,1.0,2.0,High,27.71084,86.56627
silk (mulberry),1.0,1.0,2.0,High,27.751,86.62651
silk (mulberry),1.0,1.0,2.0,High,27.79116,86.68675
silk (mulberry),1.0,1.0,2.0,High,27.83133,86.74699
silk (mulberry),1.0,1.0,2.0,High,27.87149,86.80723
silk (mulberry),1.0,1.0,2.0,High,27.91165,86.86747
silk (mulberry),1.0,1.0,2.0,High,27.95181,86.92771
silk (mulberry),1.0,1.0,2.0,High,27.99197,86.98795
silk (mulberry),1.0,1.0,2.0,High,28.03213,87.04819
silk (mulberry),1.0,1.0,2.0,High,28.07229,87.10843
silk (mulberry),1.0,1.0,2.0,High,28.11245,87.16867
silk (mulberry),1.0,1.0,2.0,High,28.15261,87.22892
silk (mulberry),1.0,1.0,2.0,High,28.19277,87.28916
silk (mulberry),1.0,1.0,2.0,High,28.23293,87.3494
silk (mulberry),1.0,1.0,2.0,High,28.27309,87.40964
silk (mulberry),1.0,1.0,2.0,High,28.31325,87.46988
silk (mulberry),1.0,1.0,2.0,High,28.35341,87.53012
silk (mulberry),1.0,1.0,2.0,High,28.39357,87.59036
silk (mulberry),1.0,1.0,2.0,High,28.43373,87.6506
silk (mulberry),1.0,1.0,2.0,High,28.4739,87.71084
silk (mulberry),1.0,1.0,2.0,High,28.51406,87.77108
silk (mulberry),1.0,1.0,2.0,High,28.55422,87.83133
silk (mulberry),1.0,1.0,2.0,High,28.59438,87.89157
silk (mulberry),1.0,1.0,2.0,High,28.63454,87.95181
silk (mulberry),1.0,1.0,2.0,High,28.6747,88.01205
silk (mulberry),1.0,1.0,2.0,High,28.71486,88.07229
silk (mulberry),1.0,1.0,2.0,High,28.75502,88.13253
silk (mulberry),1.0,1.0,2.0,High,28.79518,88.19277
silk (mulberry),1.0,1.0,2.0,High,28.83534,88.25301
silk (mulberry),1.0,1.0,2.0,High,28.8755,88.31325
silk (mulberry),1.0,1.0,2.0,High,28.91566,88.37349
silk (mulberry),1.0,1.0,2.0,High,28.95582,88.43373
silk (mulberry),1.0,1.0,2.0,High,28.99598,88.49398
silk (mulberry),1.0,1.0,2.0,High,29.03614,88.55422
silk (mulberry),1.0,1.0,2.0,High,29.07631,88.61446
silk (mulberry),1.0,1.0,2.0,High,29.11647,88.6747
silk (mulberry),1.0,1.0,2.0,High,29.15663,88.73494
silk (mulberry),1.0,1.0,2.0,High,29.19679,88.79518
silk (mulberry),1.0,1.0,2.0,High,29.23695,88.85542
silk (mulberry),1.0,1.0,2.0,High,29.27711,88.91566
silk (mulberry),1.0,1.0,2.0,High,29.31727,88.9759
silk (mulberry),1.0,1.0,2.0,High,29.35743,89.03614
silk (mulberry),1.0,1.0,2.0,High,29.39759,89.09639
silk (mulberry),1.0,1.0,2.0,High,29.43775,89.15663
silk (mulberry),1.0,1.0,2.0,High,29.47791,89.21687
silk (mulberry),1.0,1.0,2.0,High,29.51807,89.27711
silk (mulberry),1.0,1.0,2.0,High,29.55823,89.33735
silk (mulberry),1.0,1.0,2.0,High,29.59839,89.39759
silk (mulberry),1.0,1.0,2.0,High,29.63855,89.45783
silk (mulberry),1.0,1.0,2.0,High,29.67871,89.51807
silk (mulberry),1.0,1.0,2.0,High,29.71888,89.57831
silk (mulberry),1.0,1.0,2.0,High,29.75904,89.63855
silk (mulberry),1.0,1.0,2.0,High,29.7992,89.6988
silk (mulberry),1.0,1.0,2.0,High,29.83936,89.75904
silk (mulberry),1.0,1.0,2.0,High,29.87952,89.81928
silk (mulberry),1.0,1.0,2.0,High,29.91968,89.87952
silk (mulberry),1.0,1.0,2.0,High,29.95984,89.93976
silk (mulberry),1.0,1.0,2.0,High,30.0,90.0
sugarcane,1.0,0.5,1.0,High,20.0,80.0
sugarcane,1.0,0.5,1.0,High,20.08032,80.12048
sugarcane,1.0,0.5,1.0,High,20.16064,80.24096
sugarcane,1.0,0.5,1.0,High,20.24096,80.36145
sugarcane,1.0,0.5,1.0,High,20.32129,80.48193
sugarcane,1.0,0.5,1.0,High,20.40161,80.60241
sugarcane,1.0,0.5,1.0,High,20.48193,80.72289
sugarcane,1.0,0.5,1.0,High,20.56225,80.84337
sugarcane,1.0,0.5,1.0,High,20.64257,80.96386
sugarcane,1.0,0.5,1.0,High,20.72289,81.08434
sugarcane,1.0,0.5,1.0,High,20.80321,81.20482
sugarcane,1.0,0.5,1.0,High,20.88353,81.3253
sugarcane,1.0,0.5,1.0,High,20.96386,81.44578
sugarcane,1.0,0.5,1.0,High,21.04418,81.56627
sugarcane,1.0,0.5,1.0,High,21.1245,81.68675
sugarcane,1.0,0.5,1.0,High,21.20482,81.80723
sugarcane,1.0,0.5,1.0,High,21.28514,81.92771
sugarcane,1.0,0.5,1.0,High,21.36546,82.04819
sugarcane,1.0,0.5,1.0,High,21.44578,82.16867
sugarcane,1.0,0.5,1.0,High,21.5261,82.28916
sugarcane,1.0,0.5,1.0,High,21.60643,82.40964
sugarcane,1.0,0.5,1.0,High,21.68675,82.53012
sugarcane,1.0,0.5,1.0,High,21.76707,82.6506
sugarcane,1.0,0.5,1.0,High,21.84739,82.77108
sugarcane,1.0,0.5,1.0,High,21.92771,82.89157
sugarcane,1.0,0.5,1.0,High,22.00803,83.01205
sugarcane,1.0,0.5,1.0,High,22.08835,83.13253
sugarcane,1.0,0.5,1.0,High,22.16867,83.25301
sugarcane,1.0,0.5,1.0,High,22.249,83.37349
sugarcane,1.0,0.5,1.0,High,22.32932,83.49398
sugarcane,1.0,0.5,1.0,High,22.40964,83.61446
sugarcane,1.0,0.5,1.0,High,22.48996,83.73494
sugarcane,1.0,0.5,1.0,High,22.57028,83.85542
sugarcane,1.0,0.5,1.0,High,22.6506,83.9759
sugarcane,1.0,0.5,1.0,High,22.73092,84.09639
sugarcane,1.0,0.5,1.0,High,22.81124,84.21687
sugarcane,1.0,0.5,1.0,High,22.89157,84.33735
sugarcane,1.0,0.5,1.0,High,22.97189,84.45783
sugarcane,1.0,0.5,1.0,High,23.05221,84.57831
sugarcane,1.0,0.5,1.0,High,23.13253,84.6988
sugarcane,1.0,0.5,1.0,High,23.21285,84.81928
sugarcane,1.0,0.5,1.0,High,23.29317,84.93976
sugarcane,1.0,0.5,1.0,High,23.37349,85.06024
sugarcane,1.0,0.5,1.0,High,23.45382,85.18072
sugarcane,1.0,0.5,1.0,High,23.53414,85.3012
sugarcane,1.0,0.5,1.0,High,23.61446,85.42169
sugarcane,1.0,0.5,1.0,High,23.69478,85.54217
sugarcane,1.0,0.5,1.0,High,23.7751,85.66265
sugarcane,1.0,0.5,1.0,High,23.85542,85.78313
sugarcane,1.0,0.5,1.0,High,23.93574,85.90361
sugarcane,1.0,0.5,1.0,High,24.01606,86.0241
sugarcane,1.0,0.5,1.0,High,24.09639,86.14458
sugarcane,1.0,0.5,1.0,High,24.17671,86.26506
sugarcane,1.0,0.5,1.0,High,24.25703,86.38554
sugarcane,1.0,0.5,1.0,High,24.33735,86.50602
sugarcane,1.0,0.5,1.0,High,24.41767,86.62651
sugarcane,1.0,0.5,1.0,High,24.49799,86.74699
sugarcane,1.0,0.5,1.0,High,24.57831,86.86747
sugarcane,1.0,0.5,1.0,High,24.65863,86.98795
sugarcane,1.0,0.5,1.0,High,24.73896,87.10843
sugarcane,1.0,0.5,1.0,High,24.81928,87.22892
sugarcane,1.0,0.5,1.0,High,24.8996,87.3494
sugarcane,1.0,0.5,1.0,High,24.97992,87.46988
sugarcane,1.0,0.5,1.0,High,25.06024,87.59036
sugarcane,1.0,0.5,1.0,High,25.14056,87.71084
sugarcane,1.0,0.5,1.0,High,25.22088,87.83133
sugarcane,1.0,0.5,1.0,High,25.3012,87.95181
sugarcane,1.0,0.5,1.0,High,25.38153,88.07229
sugarcane,1.0,0.5,1.0,High,25.46185,88.19277
sugarcane,1.0,0.5,1.0,High,25.54217,88.31325
sugarcane,1.0,0.5,1.0,High,25.62249,88.43373
sugarcane,1.0,0.5,1.0,High,25.70281,88.55422
sugarcane,1.0,0.5,1.0,High,25.78313,88.6747
sugarcane,1.0,0.5,1.0,High,25.86345,88.79518
sugarcane,1.0,0.5,1.0,High,25.94378,88.91566
sugarcane,1.0,0.5,1.0,High,26.0241,89.03614
sugarcane,1.0,0.5,1.0,High,26.10442,89.15663
sugarcane,1.0,0.5,1.0,High,26.18474,89.27711
sugarcane,1.0,0.5,1.0,High,26.26506,89.39759
sugarcane,1.0,0.5,1.0,High,26.34538,89.51807
sugarcane,1.0,0.5,1.0,High,26.4257,89.63855
sugarcane,1.0,0.5,1.0,High,26.50602,89.75904
sugarcane,1.0,0.5,1.0,High,26.58635,89.87952
sugarcane,1.0,0.5,1.0,High,26.66667,90.0
sugarcane,1.0,0.5,1.0,High,26.74699,90.12048
sugarcane,1.0,0.5,1.0,High,26.82731,90.24096
sugarcane,1.0,0.5,1.0,High,26.90763,90.36145
sugarcane,1.0,0.5,1.0,High,26.98795,90.48193
sugarcane,1.0,0.5,1.0,High,27.06827,90.60241
sugarcane,1.0,0.5,1.0,High,27.14859,90.72289
sugarcane,1.0,0.5,1.0,High,27.22892,90.84337
sugarcane,1.0,0.5,1.0,High,27.30924,90.96386
sugarcane,1.0,0.5,1.0,High,27.38956,91.08434
sugarcane,1.0,0.5,1.0,High,27.46988,91.20482
sugarcane,1.0,0.5,1.0,High,27.5502,91.3253
sugarcane,1.0,0.5,1.0,High,27.63052,91.44578
sugarcane,1.0,0.5,1.0,High,27.71084,91.56627
sugarcane,1.0,0.5,1.0,High,27.79116,91.68675
sugarcane,1.0,0.5,1.0,High,27.87149,91.80723
sugarcane,1.0,0.5,1.0,High,27.95181,91.92771
sugarcane,1.0,0.5,1.0,High,28.03213,92.04819
sugarcane,1.0,0.5,1.0,High,28.11245,92.16867
sugarcane,1.0,0.5,1.0,High,28.19277,92.28916
sugarcane,1.0,0.5,1.0,High,28.27309,92.40964
sugarcane,1.0,0.5,1.0,High,28.35341,92.53012
sugarcane,1.0,0.5,1.0,High,28.43373,92.6506
sugarcane,1.0,0.5,1.0,High,28.51406,92.77108
sugarcane,1.0,0.5,1.0,High,28.59438,92.89157
sugarcane,1.0,0.5,1.0,High,28.6747,93.01205
sugarcane,1.0,0.5,1.0,High,28.75502,93.13253
sugarcane,1.0,0.5,1.0,High,28.83534,93.25301
sugarcane,1.0,0.5,1.0,High,28.91566,93.37349
sugarcane,1.0,0.5,1.0,High,28.99598,93.49398
sugarcane,1.0,0.5,1.0,High,29.07631,93.61446
sugarcane,1.0,0.5,1.0,High,29.15663,93.73494
sugarcane,1.0,0.5,1.0,High,29.23695,93.85542
sugarcane,1.0,0.5,1.0,High,29.31727,93.9759
sugarcane,1.0,0.5,1.0,High,29.39759,94.09639
sugarcane,1.0,0.5,1.0,High,29.47791,94.21687
sugarcane,1.0,0.5,1.0,High,29.55823,94.33735
sugarcane,1.0,0.5,1.0,High,29.63855,94.45783
sugarcane,1.0,0.5,1.0,High,29.71888,94.57831
sugarcane,1.0,0.5,1.0,High,29.7992,94.6988
sugarcane,1.0,0.5,1.0,High,29.87952,94.81928
sugarcane,1.0,0.5,1.0,High,29.95984,94.93976
sugarcane,1.0,0.5,1.0,High,30.04016,95.06024
sugarcane,1.0,0.5,1.0,High,30.12048,95.18072
sugarcane,1.0,0.5,1.0,High,30.2008,95.3012
sugarcane,1.0,0.5,1.0,High,30.28112,95.42169
sugarcane,1.0,0.5,1.0,High,30.36145,95.54217
sugarcane,1.0,0.5,1.0,High,30.44177,95.66265
sugarcane,1.0,0.5,1.0,High,30.52209,95.78313
sugarcane,1.0,0.5,1.0,High,30.60241,95.90361
sugarcane,1.0,0.5,1.0,High,30.68273,96.0241
sugarcane,1.0,0.5,1.0,High,30.76305,96.14458
sugarcane,1.0,0.5,1.0,High,30.84337,96.26506
sugarcane,1.0,0.5,1.0,High,30.92369,96.38554
sugarcane,1.0,0.5,1.0,High,31.00402,96.50602
sugarcane,1.0,0.5,1.0,High,31.08434,96.62651
sugarcane,1.0,0.5,1.0,High,31.16466,96.74699
sugarcane,1.0,0.5,1.0,High,31.24498,96.86747
sugarcane,1.0,0.5,1.0,High,31.3253,96.98795
sugarcane,1.0,0.5,1.0,High,31.40562,97.10843
sugarcane,1.0,0.5,1.0,High,31.48594,97.22892
sugarcane,1.0,0.5,1.0,High,31.56627,97.3494
sugarcane,1.0,0.5,1.0,High,31.64659,97.46988
sugarcane,1.0,0.5,1.0,High,31.72691,97.59036
sugarcane,1.0,0.5,1.0,High,31.80723,97.71084
sugarcane,1.0,0.5,1.0,High,31.88755,97.83133
sugarcane,1.0,0.5,1.0,High,31.96787,97.95181
sugarcane,1.0,0.5,1.0,High,32.04819,98.07229
sugarcane,1.0,0.5,1.0,High,32.12851,98.19277
sugarcane,1.0,0.5,1.0,High,32.20884,98.31325
sugarcane,1.0,0.5,1.0,High,32.28916,98.43373
sugarcane,1.0,0.5,1.0,High,32.36948,98.55422
sugarcane,1.0,0.5,1.0,High,32.4498,98.6747
sugarcane,1.0,0.5,1.0,High,32.53012,98.79518
sugarcane,1.0,0.5,1.0,High,32.61044,98.91566
sugarcane,1.0,0.5,1.0,High,32.69076,99.03614
sugarcane,1.0,0.5,1.0,High,32.77108,99.15663
sugarcane,1.0,0.5,1.0,High,32.85141,99.27711
sugarcane,1.0,0.5,1.0,High,32.93173,99.39759
sugarcane,1.0,0.5,1.0,High,33.01205,99.51807
sugarcane,1.0,0.5,1.0,High,33.09237,99.63855
sugarcane,1.0,0.5,1.0,High,33.17269,99.75904
sugarcane,1.0,0.5,1.0,High,33.25301,99.87952
sugarcane,1.0,0.5,1.0,High,33.33333,100.0
sugarcane,1.0,0.5,1.0,High,33.41365,100.12048
sugarcane,1.0,0.5,1.0,High,33.49398,100.24096
sugarcane,1.0,0.5,1.0,High,33.5743,100.36145
sugarcane,1.0,0.5,1.0,High,33.65462,100.48193
sugarcane,1.0,0.5,1.0,High,33.73494,100.60241
sugarcane,1.0,0.5,1.0,High,33.81526,100.72289
sugarcane,1.0,0.5,1.0,High,33.89558,100.84337
sugarcane,1.0,0.5,1.0,High,33.9759,100.96386
sugarcane,1.0,0.5,1.0,High,34.05622,101.08434
sugarcane,1.0,0.5,1.0,High,34.13655,101.20482
sugarcane,1.0,0.5,1.0,High,34.21687,101.3253
sugarcane,1.0,0.5,1.0,High,34.29719,101.44578
sugarcane,1.0,0.5,1.0,High,34.37751,101.56627
sugarcane,1.0,0.5,1.0,High,34.45783,101.68675
sugarcane,1.0,0.5,1.0,High,34.53815,101.80723
sugarcane,1.0,0.5,1.0,High,34.61847,101.92771
sugarcane,1.0,0.5,1.0,High,34.6988,102.04819
sugarcane,1.0,0.5,1.0,High,34.77912,102.16867
sugarcane,1.0,0.5,1.0,High,34.85944,102.28916
sugarcane,1.0,0.5,1.0,High,34.93976,102.40964
sugarcane,1.0,0.5,1.0,High,35.02008,102.53012
sugarcane,1.0,0.5,1.0,High,35.1004,102.6506
sugarcane,1.0,0.5,1.0,High,35.18072,102.77108
sugarcane,1.0,0.5,1.0,High,35.26104,102.89157
sugarcane,1.0,0.5,1.0,High,35.34137,103.01205
sugarcane,1.0,0.5,1.0,High,35.42169,103.13253
sugarcane,1.0,0.5,1.0,High,35.50201,103.25301
sugarcane,1.0,0.5,1.0,High,35.58233,103.37349
sugarcane,1.0,0.5,1.0,High,35.66265,103.49398
sugarcane,1.0,0.5,1.0,High,35.74297,103.61446
sugarcane,1.0,0.5,1.0,High,35.82329,103.73494
sugarcane,1.0,0.5,1.0,High,35.90361,103.85542
sugarcane,1.0,0.5,1.0,High,35.98394,103.9759
sugarcane,1.0,0.5,1.0,High,36.06426,104.09639
sugarcane,1.0,0.5,1.0,High,36.14458,104.21687
sugarcane,1.0,0.5,1.0,High,36.2249,104.33735
sugarcane,1.0,0.5,1.0,High,36.30522,104.45783
sugarcane,1.0,0.5,1.0,High,36.38554,104.57831
sugarcane,1.0,0.5,1.0,High,36.46586,104.6988
sugarcane,1.0,0.5,1.0,High,36.54618,104.81928
sugarcane,1.0,0.5,1.0,High,36.62651,104.93976
sugarcane,1.0,0.5,1.0,High,36.70683,105.06024
sugarcane,1.0,0.5,1.0,High,36.78715,105.18072
sugarcane,1.0,0.5,1.0,High,36.86747,105.3012
sugarcane,1.0,0.5,1.0,High,36.94779,105.42169
sugarcane,1.0,0.5,1.0,High,37.02811,105.54217
sugarcane,1.0,0.5,1.0,High,37.10843,105.66265
sugarcane,1.0,0.5,1.0,High,37.18876,105.78313
sugarcane,1.0,0.5,1.0,High,37.26908,105.90361
sugarcane,1.0,0.5,1.0,High,37.3494,106.0241
sugarcane,1.0,0.5,1.0,High,37.42972,106.14458
sugarcane,1.0,0.5,1.0,High,37.51004,106.26506
sugarcane,1.0,0.5,1.0,High,37.59036,106.38554
sugarcane,1.0,0.5,1.0,High,37.67068,106.50602
sugarcane,1.0,0.5,1.0,High,37.751,106.62651
sugarcane,1.0,0.5,1.0,High,37.83133,106.74699
sugarcane,1.0,0.5,1.0,High,37.91165,106.86747
sugarcane,1.0,0.5,1.0,High,37.99197,106.98795
sugarcane,1.0,0.5,1.0,High,38.07229,107.10843
sugarcane,1.0,0.5,1.0,High,38.15261,107.22892
sugarcane,1.0,0.5,1.0,High,38.23293,107.3494
sugarcane,1.0,0.5,1.0,High,38.31325,107.46988
sugarcane,1.0,0.5,1.0,High,38.39357,107.59036
sugarcane,1.0,0.5,1.0,High,38.4739,107.71084
sugarcane,1.0,0.5,1.0,High,38.55422,107.83133
sugarcane,1.0,0.5,1.0,High,38.63454,107.95181
sugarcane,1.0,0.5,1.0,High,38.71486,108.07229
sugarcane,1.0,0.5,1.0,High,38.79518,108.19277
sugarcane,1.0,0.5,1.0,High,38.8755,108.31325
sugarcane,1.0,0.5,1.0,High,38.95582,108.43373
sugarcane,1.0,0.5,1.0,High,39.03614,108.55422
sugarcane,1.0,0.5,1.0,High,39.11647,108.6747
sugarcane,1.0,0.5,1.0,High,39.19679,108.79518
sugarcane,1.0,0.5,1.0,High,39.27711,108.91566
sugarcane,1.0,0.5,1.0,High,39.35743,109.03614
sugarcane,1.0,0.5,1.0,High,39.43775,109.15663
sugarcane,1.0,0.5,1.0,High,39.51807,109.27711
sugarcane,1.0,0.5,1.0,High,39.59839,109.39759
sugarcane,1.0,0.5,1.0,High,39.67871,109.51807
sugarcane,1.0,0.5,1.0,High,39.75904,109.63855
sugarcane,1.0,0.5,1.0,High,39.83936,109.75904
sugarcane,1.0,0.5,1.0,High,39.91968,109.87952
sugarcane,1.0,0.5,1.0,High,40.0,110.0
tobacco,1.0,0.5,1.0,Moderate,20.0,65.0
tobacco,1.0,0.5,1.0,Moderate,20.04016,65.04016
tobacco,1.0,0.5,1.0,Moderate,20.08032,65.08032
tobacco,1.0,0.5,1.0,Moderate,20.12048,65.12048
tobacco,1.0,0.5,1.0,Moderate,20.16064,65.16064
tobacco,1.0,0.5,1.0,Moderate,20.2008,65.2008
tobacco,1.0,0.5,1.0,Moderate,20.24096,65.24096
tobacco,1.0,0.5,1.0,Moderate,20.28112,65.28112
tobacco,1.0,0.5,1.0,Moderate,20.32129,65.32129
tobacco,1.0,0.5,1.0,Moderate,20.36145,65.36145
tobacco,1.0,0.5,1.0,Moderate,20.40161,65.40161
tobacco,1.0,0.5,1.0,Moderate,20.44177,65.44177
tobacco,1.0,0.5,1.0,Moderate,20.48193,65.48193
tobacco,1.0,0.5,1.0,Moderate,20.52209,65.52209
tobacco,1.0,0.5,1.0,Moderate,20.56225,65.56225
tobacco,1.0,0.5,1.0,Moderate,20.60241,65.60241
tobacco,1.0,0.5,1.0,Moderate,20.64257,65.64257
tobacco,1.0,0.5,1.0,Moderate,20.68273,65.68273
tobacco,1.0,0.5,1.0,Moderate,20.72289,65.72289
tobacco,1.0,0.5,1.0,Moderate,20.76305,65.76305
tobacco,1.0,0.5,1.0,Moderate,20.80321,65.80321
tobacco,1.0,0.5,1.0,Moderate,20.84337,65.84337
tobacco,1.0,0.5,1.0,Moderate,20.88353,65.88353
tobacco,1.0,0.5,1.0,Moderate,20.92369,65.92369
tobacco,1.0,0.5,1.0,Moderate,20.96386,65.96386
tobacco,1.0,0.5,1.0,Moderate,21.00402,66.00402
tobacco,1.0,0.5,1.0,Moderate,21.04418,66.04418
tobacco,1.0,0.5,1.0,Moderate,21.08434,66.08434
tobacco,1.0,0.5,1.0,Moderate,21.1245,66.1245
tobacco,1.0,0.5,1.0,Moderate,21.16466,66.16466
tobacco,1.0,0.5,1.0,Moderate,21.20482,66.20482
tobacco,1.0,0.5,1.0,Moderate,21.24498,66.24498
tobacco,1.0,0.5,1.0,Moderate,21.28514,66.28514
tobacco,1.0,0.5,1.0,Moderate,21.3253,66.3253
tobacco,1.0,0.5,1.0,Moderate,21.36546,66.36546
tobacco,1.0,0.5,1.0,Moderate,21.40562,66.40562
tobacco,1.0,0.5,1.0,Moderate,21.44578,66.44578
tobacco,1.0,0.5,1.0,Moderate,21.48594,66.48594
tobacco,1.0,0.5,1.0,Moderate,21.5261,66.5261
tobacco,1.0,0.5,1.0,Moderate,21.56627,66.56627
tobacco,1.0,0.5,1.0,Moderate,21.60643,66.60643
tobacco,1.0,0.5,1.0,Moderate,21.64659,66.64659
tobacco,1.0,0.5,1.0,Moderate,21.68675,66.68675
tobacco,1.0,0.5,1.0,Moderate,21.72691,66.72691
tobacco,1.0,0.5,1.0,Moderate,21.76707,66.76707
tobacco,1.0,0.5,1.0,Moderate,21.80723,66.80723
tobacco,1.0,0.5,1.0,Moderate,21.84739,66.84739
tobacco,1.0,0.5,1.0,Moderate,21.88755,66.88755
tobacco,1.0,0.5,1.0,Moderate,21.92771,66.92771
tobacco,1.0,0.5,1.0,Moderate,21.96787,66.96787
tobacco,1.0,0.5,1.0,Moderate,22.00803,67.00803
tobacco,1.0,0.5,1.0,Moderate,22.04819,67.04819
tobacco,1.0,0.5,1.0,Moderate,22.08835,67.08835
tobacco,1.0,0.5,1.0,Moderate,22.12851,67.12851
tobacco,1.0,0.5,1.0,Moderate,22.16867,67.16867
tobacco,1.0,0.5,1.0,Moderate,22.20884,67.20884
tobacco,1.0,0.5,1.0,Moderate,22.249,67.249
tobacco,1.0,0.5,1.0,Moderate,22.28916,67.28916
tobacco,1.0,0.5,1.0,Moderate,22.32932,67.32932
tobacco,1.0,0.5,1.0,Moderate,22.36948,67.36948
tobacco,1.0,0.5,1.0,Moderate,22.40964,67.40964
tobacco,1.0,0.5,1.0,Moderate,22.4498,67.4498
tobacco,1.0,0.5,1.0,Moderate,22.48996,67.48996
tobacco,1.0,0.5,1.0,Moderate,22.53012,67.53012
tobacco,1.0,0.5,1.0,Moderate,22.57028,67.57028
tobacco,1.0,0.5,1.0,Moderate,22.61044,67.61044
tobacco,1.0,0.5,1.0,Moderate,22.6506,67.6506
tobacco,1.0,0.5,1.0,Moderate,22.69076,67.69076
tobacco,1.0,0.5,1.0,Moderate,22.73092,67.73092
tobacco,1.0,0.5,1.0,Moderate,22.77108,67.77108
tobacco,1.0,0.5,1.0,Moderate,22.81124,67.81124
tobacco,1.0,0.5,1.0,Moderate,22.85141,67.85141
tobacco,1.0,0.5,1.0,Moderate,22.89157,67.89157
tobacco,1.0,0.5,1.0,Moderate,22.93173,67.93173
tobacco,1.0,0.5,1.0,Moderate,22.97189,67.97189
tobacco,1.0,0.5,1.0,Moderate,23.01205,68.01205
tobacco,1.0,0.5,1.0,Moderate,23.05221,68.05221
tobacco,1.0,0.5,1.0,Moderate,23.09237,68.09237
tobacco,1.0,0.5,1.0,Moderate,23.13253,68.13253
tobacco,1.0,0.5,1.0,Moderate,23.17269,68.17269
tobacco,1.0,0.5,1.0,Moderate,23.21285,68.21285
tobacco,1.0,0.5,1.0,Moderate,23.25301,68.25301
tobacco,1.0,0.5,1.0,Moderate,23.29317,68.29317
tobacco,1.0,0.5,1.0,Moderate,23.33333,68.33333
tobacco,1.0,0.5,1.0,Moderate,23.37349,68.37349
tobacco,1.0,0.5,1.0,Moderate,23.41365,68.41365
tobacco,1.0,0.5,1.0,Moderate,23.45382,68.45382
tobacco,1.0,0.5,1.0,Moderate,23.49398,68.49398
tobacco,1.0,0.5,1.0,Moderate,23.53414,68.53414
tobacco,1.0,0.5,1.0,Moderate,23.5743,68.5743
tobacco,1.0,0.5,1.0,Moderate,23.61446,68.61446
tobacco,1.0,0.5,1.0,Moderate,23.65462,68.65462
tobacco,1.0,0.5,1.0,Moderate,23.69478,68.69478
tobacco,1.0,0.5,1.0,Moderate,23.73494,68.73494
tobacco,1.0,0.5,1.0,Moderate,23.7751,68.7751
tobacco,1.0,0.5,1.0,Moderate,23.81526,68.81526
tobacco,1.0,0.5,1.0,Moderate,23.85542,68.85542
